district_code,dog_breed,dog_breed_group,dog_count,population,population_density,area_km2,avg_age,dog_size,adaptability,dog_density
90200,Rottweiler,Working Dogs,133,96.582,5019.33,19.24,42.3,Very Large,2.0,1.38
90200,Huskita,Mixed Breed Dogs,10,96.582,5019.33,19.24,42.3,Very Large,2.6,0.1
90200,Saluki,Hound Dogs,4,96.582,5019.33,19.24,42.3,Very Large,2.2,0.04
90200,Giant Schnauzer,Working Dogs,103,96.582,5019.33,19.24,42.3,Very Large,2.4,1.07
90200,Scottish Terrier,Terrier Dogs,12,96.582,5019.33,19.24,42.3,Medium,3.4,0.12
90200,Chinese Shar-Pei,Working Dogs,24,96.582,5019.33,19.24,42.3,Very Large,2.8,0.25
90200,Shollie,Mixed Breed Dogs,33,96.582,5019.33,19.24,42.3,Very Large,2.4,0.34
90200,Shiba Inu,Companion Dogs,35,96.582,5019.33,19.24,42.3,Medium,4.2,0.36
90200,Shih Tzu,Companion Dogs,133,96.582,5019.33,19.24,42.3,Medium,3.8,1.38
90200,Shiloh Shepherd,Working Dogs,6,96.582,5019.33,19.24,42.3,Very Large,2.8,0.06
90200,Siberian Husky,Working Dogs,135,96.582,5019.33,19.24,42.3,Very Large,2.6,1.4
90200,Scottish Deerhound,Hound Dogs,52,96.582,5019.33,19.24,42.3,Very Large,2.2,0.54
90200,Shih Tzu,Companion Dogs,49,96.582,5019.33,19.24,42.3,Medium,3.8,0.51
90200,Stabyhoun,Sporting Dogs,1,96.582,5019.33,19.24,42.3,Very Large,2.8,0.01
90200,Staffordshire Bull Terrier,Terrier Dogs,92,96.582,5019.33,19.24,42.3,Large,2.6,0.95
90200,Sussex Spaniel,Sporting Dogs,1,96.582,5019.33,19.24,42.3,Large,4.2,0.01
90200,Thai Ridgeback,Companion Dogs,3,96.582,5019.33,19.24,42.3,Very Large,2.4,0.03
90200,Tibetan Spaniel,Companion Dogs,24,96.582,5019.33,19.24,42.3,Medium,3.2,0.25
90200,Tibetan Terrier,Companion Dogs,26,96.582,5019.33,19.24,42.3,Medium,3.4,0.27
90200,Irish Wolfhound,Hound Dogs,8,96.582,5019.33,19.24,42.3,Very Large,2.4,0.08
90200,Goberian,Mixed Breed Dogs,4502,96.582,5019.33,19.24,42.3,Very Large,2.6,46.61
90200,Pharaoh Hound,Hound Dogs,7,96.582,5019.33,19.24,42.3,Very Large,3.2,0.07
90200,Carolina Dog,Hound Dogs,6,96.582,5019.33,19.24,42.3,Large,2.2,0.06
90200,Weimaraner,Sporting Dogs,31,96.582,5019.33,19.24,42.3,Very Large,2.4,0.32
90200,Deutscher Wachtelhund,Sporting Dogs,18,96.582,5019.33,19.24,42.3,Very Large,2.8,0.19
90200,Corgi Inu,Mixed Breed Dogs,5,96.582,5019.33,19.24,42.3,Medium,3.4,0.05
90200,Welsh Terrier,Terrier Dogs,2,96.582,5019.33,19.24,42.3,Medium,2.6,0.02
90200,Welsh Springer Spaniel,Sporting Dogs,3,96.582,5019.33,19.24,42.3,Very Large,3.6,0.03
90200,Welsh Terrier,Terrier Dogs,1,96.582,5019.33,19.24,42.3,Medium,2.6,0.01
90200,West Highland White Terrier,Terrier Dogs,144,96.582,5019.33,19.24,42.3,Medium,3.6,1.49
90200,Whippet,Hound Dogs,41,96.582,5019.33,19.24,42.3,Large,3.2,0.42
90200,Greyhound,Hound Dogs,24,96.582,5019.33,19.24,42.3,Very Large,2.6,0.25
90200,Finnish Spitz,Sporting Dogs,6,96.582,5019.33,19.24,42.3,Large,3.0,0.06
90200,Yorkshire Terrier,Companion Dogs,511,96.582,5019.33,19.24,42.3,Very Small,3.6,5.29
90200,German Pinscher,Working Dogs,253,96.582,5019.33,19.24,42.3,Large,3.2,2.62
90200,Pudelpointer,Working Dogs,19,96.582,5019.33,19.24,42.3,Very Large,2.2,0.2
90200,Giant Schnauzer,Working Dogs,31,96.582,5019.33,19.24,42.3,Very Large,2.4,0.32
90200,English Foxhound,Hound Dogs,6,96.582,5019.33,19.24,42.3,Very Large,2.6,0.06
90200,German Spitz,Companion Dogs,159,96.582,5019.33,19.24,42.3,Large,3.0,1.65
90200,Doberman Pinscher,Working Dogs,31,96.582,5019.33,19.24,42.3,Very Large,2.8,0.32
90300,Afghan Hound,Hound Dogs,5,84.574,11432.41,7.4,44.0,Very Large,4.0,0.06
90300,Airedale Terrier,Terrier Dogs,17,84.574,11432.41,7.4,44.0,Very Large,2.2,0.2
90300,Akita Pit,Mixed Breed Dogs,32,84.574,11432.41,7.4,44.0,Very Large,2.6,0.38
90300,Alaskan Malamute,Working Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.4,0.02
90300,American Eskimo Dog,Companion Dogs,1,84.574,11432.41,7.4,44.0,Large,4.0,0.01
90300,American Water Spaniel,Sporting Dogs,14,84.574,11432.41,7.4,44.0,Large,2.4,0.17
90300,American Pit Bull Terrier,Terrier Dogs,77,84.574,11432.41,7.4,44.0,Very Large,2.4,0.91
90300,American Staffordshire Terrier,Terrier Dogs,325,84.574,11432.41,7.4,44.0,Very Large,2.2,3.84
90300,Deutscher Wachtelhund,Sporting Dogs,5,84.574,11432.41,7.4,44.0,Very Large,2.8,0.06
90300,Appenzeller Sennenhunde,Herding Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.6,0.02
90300,Australian Kelpie,Herding Dogs,1,84.574,11432.41,7.4,44.0,Large,2.6,0.01
90300,Australian Shepherd,Herding Dogs,91,84.574,11432.41,7.4,44.0,Very Large,2.8,1.08
90300,Barbet,Sporting Dogs,6,84.574,11432.41,7.4,44.0,Very Large,2.6,0.07
90300,Borzoi,Hound Dogs,3,84.574,11432.41,7.4,44.0,Very Large,3.6,0.04
90300,Basenji,Hound Dogs,2,84.574,11432.41,7.4,44.0,Medium,3.4,0.02
90300,Basset Retriever,Mixed Breed Dogs,3,84.574,11432.41,7.4,44.0,Very Large,2.8,0.04
90300,Basset Fauve de Bretagne,Hound Dogs,8,84.574,11432.41,7.4,44.0,Large,3.4,0.09
90300,Basset Hound,Hound Dogs,1,84.574,11432.41,7.4,44.0,Very Large,3.6,0.01
90300,Deutscher Wachtelhund,Sporting Dogs,26,84.574,11432.41,7.4,44.0,Very Large,2.8,0.31
90300,Beagle,Hound Dogs,134,84.574,11432.41,7.4,44.0,Medium,2.8,1.58
90300,Bearded Collie,Herding Dogs,7,84.574,11432.41,7.4,44.0,Very Large,3.4,0.08
90300,Belgian Sheepdog,Herding Dogs,19,84.574,11432.41,7.4,44.0,Very Large,3.6,0.22
90300,Great Pyrenees,Working Dogs,4,84.574,11432.41,7.4,44.0,Very Large,2.8,0.05
90300,Appenzeller Sennenhunde,Herding Dogs,35,84.574,11432.41,7.4,44.0,Very Large,2.6,0.41
90300,Harrier,Hound Dogs,18,84.574,11432.41,7.4,44.0,Very Large,2.4,0.21
90300,,,3,84.574,11432.41,7.4,44.0,,,0.04
90300,Bichon Frise,Companion Dogs,25,84.574,11432.41,7.4,44.0,Small,3.8,0.3
90300,Biewer Terrier,Terrier Dogs,10,84.574,11432.41,7.4,44.0,Very Small,3.2,0.12
90300,Boerboel,Working Dogs,9,84.574,11432.41,7.4,44.0,Very Large,2.0,0.11
90300,Bolognese,Companion Dogs,5,84.574,11432.41,7.4,44.0,Small,3.4,0.06
90300,Bolognese,Companion Dogs,38,84.574,11432.41,7.4,44.0,Small,3.4,0.45
90300,Borador,Hybrid Dogs,12,84.574,11432.41,7.4,44.0,Very Large,2.6,0.14
90300,Border Collie,Herding Dogs,160,84.574,11432.41,7.4,44.0,Large,2.8,1.89
90300,Border Terrier,Terrier Dogs,6,84.574,11432.41,7.4,44.0,Medium,3.0,0.07
90300,Boston Terrier,Companion Dogs,17,84.574,11432.41,7.4,44.0,Medium,4.0,0.2
90300,Boxer,Working Dogs,83,84.574,11432.41,7.4,44.0,Very Large,2.8,0.98
90300,Greyhound,Hound Dogs,71,84.574,11432.41,7.4,44.0,Very Large,2.6,0.84
90300,Briard,Herding Dogs,14,84.574,11432.41,7.4,44.0,Very Large,3.4,0.17
90300,Bulldog,Companion Dogs,32,84.574,11432.41,7.4,44.0,Very Large,3.4,0.38
90300,Bullmastiff,Working Dogs,7,84.574,11432.41,7.4,44.0,Very Large,3.0,0.08
90300,Bull Terrier,Terrier Dogs,26,84.574,11432.41,7.4,44.0,Very Large,3.0,0.31
90300,Cairn Terrier,Terrier Dogs,19,84.574,11432.41,7.4,44.0,Medium,3.4,0.22
90300,Cane Corso,Working Dogs,32,84.574,11432.41,7.4,44.0,Very Large,1.8,0.38
90300,Coton de Tulear,Companion Dogs,12,84.574,11432.41,7.4,44.0,Small,3.6,0.14
90300,Catahoula Leopard Dog,Herding Dogs,5,84.574,11432.41,7.4,44.0,Very Large,1.8,0.06
90300,Cavalier King Charles Spaniel,Companion Dogs,74,84.574,11432.41,7.4,44.0,Medium,3.8,0.87
90300,Chesapeake Bay Retriever,Sporting Dogs,10,84.574,11432.41,7.4,44.0,Very Large,2.2,0.12
90300,Chihuahua,Companion Dogs,568,84.574,11432.41,7.4,44.0,Very Small,3.2,6.72
90300,Chihuahua,Companion Dogs,78,84.574,11432.41,7.4,44.0,Very Small,3.2,0.92
90300,Chinese Crested,Companion Dogs,12,84.574,11432.41,7.4,44.0,Medium,3.0,0.14
90300,Chinese Crested,Companion Dogs,6,84.574,11432.41,7.4,44.0,Medium,3.0,0.07
90300,Chow Chow,Working Dogs,10,84.574,11432.41,7.4,44.0,Very Large,3.4,0.12
90300,Cocker Spaniel,Sporting Dogs,88,84.574,11432.41,7.4,44.0,Large,3.6,1.04
90300,Collie,Herding Dogs,85,84.574,11432.41,7.4,44.0,Very Large,3.6,1.01
90300,Coton de Tulear,Companion Dogs,11,84.574,11432.41,7.4,44.0,Small,3.6,0.13
90300,Dachshund,Hound Dogs,289,84.574,11432.41,7.4,44.0,Medium,3.4,3.42
90300,Dalmatian,Companion Dogs,25,84.574,11432.41,7.4,44.0,Very Large,3.0,0.3
90300,Otterhound,Hound Dogs,3,84.574,11432.41,7.4,44.0,Very Large,3.2,0.04
90300,Deutscher Wachtelhund,Sporting Dogs,15,84.574,11432.41,7.4,44.0,Very Large,2.8,0.18
90300,Dutch Shepherd,Herding Dogs,12,84.574,11432.41,7.4,44.0,Very Large,3.0,0.14
90300,Deutscher Wachtelhund,Sporting Dogs,3,84.574,11432.41,7.4,44.0,Very Large,2.8,0.04
90300,German Shepherd Dog,Herding Dogs,31,84.574,11432.41,7.4,44.0,Very Large,3.2,0.37
90300,Rat Terrier,Terrier Dogs,23,84.574,11432.41,7.4,44.0,Medium,3.2,0.27
90300,German Pinscher,Working Dogs,18,84.574,11432.41,7.4,44.0,Large,3.2,0.21
90300,German Pinscher,Working Dogs,283,84.574,11432.41,7.4,44.0,Large,3.2,3.35
90300,German Longhaired Pointer,Sporting Dogs,3,84.574,11432.41,7.4,44.0,Very Large,2.6,0.04
90300,German Longhaired Pointer,Sporting Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.6,0.02
90300,German Spitz,Companion Dogs,5,84.574,11432.41,7.4,44.0,Large,3.0,0.06
90300,Goberian,Mixed Breed Dogs,53,84.574,11432.41,7.4,44.0,Very Large,2.6,0.63
90300,Dogo Argentino,Sporting Dogs,23,84.574,11432.41,7.4,44.0,Very Large,1.8,0.27
90300,Rat Terrier,Terrier Dogs,28,84.574,11432.41,7.4,44.0,Medium,3.2,0.33
90300,Deutscher Wachtelhund,Sporting Dogs,6,84.574,11432.41,7.4,44.0,Very Large,2.8,0.07
90300,Plott,Hound Dogs,7,84.574,11432.41,7.4,44.0,Very Large,2.0,0.08
90300,English Cocker Spaniel,Sporting Dogs,146,84.574,11432.41,7.4,44.0,Large,3.8,1.73
90300,English Setter,Sporting Dogs,4,84.574,11432.41,7.4,44.0,Very Large,2.6,0.05
90300,English Springer Spaniel,Sporting Dogs,5,84.574,11432.41,7.4,44.0,Very Large,2.4,0.06
90300,Welsh Terrier,Terrier Dogs,3,84.574,11432.41,7.4,44.0,Medium,2.6,0.04
90300,Appenzeller Sennenhunde,Herding Dogs,11,84.574,11432.41,7.4,44.0,Very Large,2.6,0.13
90300,Berger Picard,Herding Dogs,5,84.574,11432.41,7.4,44.0,Very Large,3.8,0.06
90300,Belgian Tervuren,Herding Dogs,6,84.574,11432.41,7.4,44.0,Very Large,3.2,0.07
90300,Eurasier,Companion Dogs,8,84.574,11432.41,7.4,44.0,Very Large,2.8,0.09
90300,Fila Brasileiro,Working Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.0,0.02
90300,Flat-Coated Retriever,Sporting Dogs,43,84.574,11432.41,7.4,44.0,Very Large,2.6,0.51
90300,Cairn Terrier,Terrier Dogs,5,84.574,11432.41,7.4,44.0,Medium,3.4,0.06
90300,French Bulldog,Companion Dogs,142,84.574,11432.41,7.4,44.0,Medium,3.2,1.68
90300,Toy Fox Terrier,Companion Dogs,1,84.574,11432.41,7.4,44.0,Very Small,3.0,0.01
90300,Golden Retriever,Sporting Dogs,403,84.574,11432.41,7.4,44.0,Very Large,2.8,4.77
90300,Gordon Setter,Sporting Dogs,14,84.574,11432.41,7.4,44.0,Very Large,2.8,0.17
90300,Greyhound,Hound Dogs,17,84.574,11432.41,7.4,44.0,Very Large,2.6,0.2
90300,Gordon Setter,Sporting Dogs,11,84.574,11432.41,7.4,44.0,Very Large,2.8,0.13
90300,Small Munsterlander Pointer,Sporting Dogs,6,84.574,11432.41,7.4,44.0,Very Large,3.0,0.07
90300,Appenzeller Sennenhunde,Herding Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.6,0.02
90300,Greyhound,Hound Dogs,6,84.574,11432.41,7.4,44.0,Very Large,2.6,0.07
90300,Havanese,Companion Dogs,275,84.574,11432.41,7.4,44.0,Small,3.6,3.25
90300,Lakeland Terrier,Terrier Dogs,4,84.574,11432.41,7.4,44.0,Medium,3.2,0.05
90300,Hovawart,Working Dogs,14,84.574,11432.41,7.4,44.0,Very Large,2.4,0.17
90300,Irish Setter,Sporting Dogs,8,84.574,11432.41,7.4,44.0,Very Large,2.8,0.09
90300,Soft Coated Wheaten Terrier,Terrier Dogs,6,84.574,11432.41,7.4,44.0,Large,3.4,0.07
90300,Irish Terrier,Terrier Dogs,22,84.574,11432.41,7.4,44.0,Large,2.8,0.26
90300,Irish Wolfhound,Hound Dogs,18,84.574,11432.41,7.4,44.0,Very Large,2.4,0.21
90300,Irish Red And White Setter,Sporting Dogs,12,84.574,11432.41,7.4,44.0,Very Large,2.6,0.14
90300,Cavalier King Charles Spaniel,Companion Dogs,3,84.574,11432.41,7.4,44.0,Medium,3.8,0.04
90300,Jack Russell Terrier,Terrier Dogs,214,84.574,11432.41,7.4,44.0,Medium,3.0,2.53
90300,Rat Terrier,Terrier Dogs,7,84.574,11432.41,7.4,44.0,Medium,3.2,0.08
90300,Anatolian Shepherd Dog,Working Dogs,2,84.574,11432.41,7.4,44.0,Very Large,3.0,0.02
90300,Kerry Blue Terrier,Terrier Dogs,5,84.574,11432.41,7.4,44.0,Large,3.0,0.06
90300,Cavalier King Charles Spaniel,Companion Dogs,2,84.574,11432.41,7.4,44.0,Medium,3.8,0.02
90300,Small Munsterlander Pointer,Sporting Dogs,39,84.574,11432.41,7.4,44.0,Very Large,3.0,0.46
90300,Kooikerhondje,Sporting Dogs,15,84.574,11432.41,7.4,44.0,Medium,3.4,0.18
90300,Komondor,Working Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.4,0.02
90300,Thai Ridgeback,Companion Dogs,1,84.574,11432.41,7.4,44.0,Very Large,2.4,0.01
90300,Kuvasz,Working Dogs,1,84.574,11432.41,7.4,44.0,Very Large,2.6,0.01
90300,Labradoodle,Hybrid Dogs,34,84.574,11432.41,7.4,44.0,Very Large,3.8,0.4
90300,Labrador Retriever,Sporting Dogs,674,84.574,11432.41,7.4,44.0,Very Large,2.8,7.97
90300,Lagotto Romagnolo,Sporting Dogs,6,84.574,11432.41,7.4,44.0,Large,3.2,0.07
90300,Labernese,Mixed Breed Dogs,6,84.574,11432.41,7.4,44.0,Very Large,3.0,0.07
90300,Labradane,Mixed Breed Dogs,21,84.574,11432.41,7.4,44.0,Very Large,2.4,0.25
90300,Leonberger,Working Dogs,1,84.574,11432.41,7.4,44.0,Very Large,2.6,0.01
90300,Lhasa Apso,Companion Dogs,16,84.574,11432.41,7.4,44.0,Medium,4.4,0.19
90300,Lowchen,Companion Dogs,3,84.574,11432.41,7.4,44.0,Medium,3.2,0.04
90300,Vizsla,Sporting Dogs,113,84.574,11432.41,7.4,44.0,Very Large,2.2,1.34
90300,Belgian Malinois,Herding Dogs,30,84.574,11432.41,7.4,44.0,Very Large,3.2,0.35
90300,Maltese,Companion Dogs,379,84.574,11432.41,7.4,44.0,Small,3.2,4.48
90300,Appenzeller Sennenhunde,Herding Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.6,0.02
90300,Mastiff,Working Dogs,5,84.574,11432.41,7.4,44.0,Very Large,2.6,0.06
90300,Pug,Companion Dogs,174,84.574,11432.41,7.4,44.0,Medium,3.2,2.06
90300,Mudi,Herding Dogs,5,84.574,11432.41,7.4,44.0,Medium,3.0,0.06
90300,Newfoundland,Working Dogs,12,84.574,11432.41,7.4,44.0,Very Large,2.8,0.14
90300,Norfolk Terrier,Terrier Dogs,7,84.574,11432.41,7.4,44.0,Small,4.0,0.08
90300,Norwich Terrier,Terrier Dogs,7,84.574,11432.41,7.4,44.0,Medium,3.6,0.08
90300,Old English Sheepdog,Herding Dogs,20,84.574,11432.41,7.4,44.0,Very Large,3.8,0.24
90300,Papillon,Companion Dogs,21,84.574,11432.41,7.4,44.0,Small,3.2,0.25
90300,Jack Russell Terrier,Terrier Dogs,87,84.574,11432.41,7.4,44.0,Medium,3.0,1.03
90300,Pekingese,Companion Dogs,133,84.574,11432.41,7.4,44.0,Small,3.6,1.57
90300,Cocker Spaniel,Sporting Dogs,5,84.574,11432.41,7.4,44.0,Large,3.6,0.06
90300,Petit Basset Griffon Vendéen,Hound Dogs,4,84.574,11432.41,7.4,44.0,Large,3.4,0.05
90300,Pharaoh Hound,Hound Dogs,3,84.574,11432.41,7.4,44.0,Very Large,3.2,0.04
90300,Bull Terrier,Terrier Dogs,5,84.574,11432.41,7.4,44.0,Very Large,3.0,0.06
90300,Drentsche Patrijshond,Working Dogs,13,84.574,11432.41,7.4,44.0,Very Large,3.2,0.15
90300,Pointer,Sporting Dogs,21,84.574,11432.41,7.4,44.0,Very Large,1.6,0.25
90300,Scottish Deerhound,Hound Dogs,3,84.574,11432.41,7.4,44.0,Very Large,2.2,0.04
90300,Border Terrier,Terrier Dogs,14,84.574,11432.41,7.4,44.0,Medium,3.0,0.17
90300,Poodle,Companion Dogs,131,84.574,11432.41,7.4,44.0,Large,3.6,1.55
90300,Puli,Herding Dogs,23,84.574,11432.41,7.4,44.0,Large,3.0,0.27
90300,Puli,Herding Dogs,2,84.574,11432.41,7.4,44.0,Large,3.0,0.02
90300,Rat Terrier,Terrier Dogs,6,84.574,11432.41,7.4,44.0,Medium,3.2,0.07
90300,Patterdale Terrier,Terrier Dogs,85,84.574,11432.41,7.4,44.0,Medium,2.4,1.01
90300,Rhodesian Ridgeback,Hound Dogs,31,84.574,11432.41,7.4,44.0,Very Large,2.4,0.37
90300,Giant Schnauzer,Working Dogs,19,84.574,11432.41,7.4,44.0,Very Large,2.4,0.22
90300,Rottweiler,Working Dogs,84,84.574,11432.41,7.4,44.0,Very Large,2.0,0.99
90300,Huskita,Mixed Breed Dogs,2,84.574,11432.41,7.4,44.0,Very Large,2.6,0.02
90300,Samoyed,Working Dogs,15,84.574,11432.41,7.4,44.0,Very Large,3.0,0.18
90300,Schipperke,Companion Dogs,1,84.574,11432.41,7.4,44.0,Medium,3.2,0.01
90300,Giant Schnauzer,Working Dogs,56,84.574,11432.41,7.4,44.0,Very Large,2.4,0.66
90300,Scottish Terrier,Terrier Dogs,12,84.574,11432.41,7.4,44.0,Medium,3.4,0.14
90300,Chinese Shar-Pei,Working Dogs,27,84.574,11432.41,7.4,44.0,Very Large,2.8,0.32
90300,Shollie,Mixed Breed Dogs,22,84.574,11432.41,7.4,44.0,Very Large,2.4,0.26
90300,Shiba Inu,Companion Dogs,35,84.574,11432.41,7.4,44.0,Medium,4.2,0.41
90300,Shih Tzu,Companion Dogs,108,84.574,11432.41,7.4,44.0,Medium,3.8,1.28
90300,Siberian Husky,Working Dogs,122,84.574,11432.41,7.4,44.0,Very Large,2.6,1.44
90300,,,6,84.574,11432.41,7.4,44.0,,,0.07
90300,Soft Coated Wheaten Terrier,Terrier Dogs,6,84.574,11432.41,7.4,44.0,Large,3.4,0.07
90300,Scottish Deerhound,Hound Dogs,17,84.574,11432.41,7.4,44.0,Very Large,2.2,0.2
90300,Spinone Italiano,Sporting Dogs,3,84.574,11432.41,7.4,44.0,Very Large,3.8,0.04
90300,Shih Tzu,Companion Dogs,37,84.574,11432.41,7.4,44.0,Medium,3.8,0.44
90300,Staffordshire Bull Terrier,Terrier Dogs,43,84.574,11432.41,7.4,44.0,Large,2.6,0.51
90300,Irish Terrier,Terrier Dogs,6,84.574,11432.41,7.4,44.0,Large,2.8,0.07
90300,Belgian Tervuren,Herding Dogs,2,84.574,11432.41,7.4,44.0,Very Large,3.2,0.02
90300,Tibetan Spaniel,Companion Dogs,1,84.574,11432.41,7.4,44.0,Medium,3.2,0.01
90300,Tibetan Terrier,Companion Dogs,31,84.574,11432.41,7.4,44.0,Medium,3.4,0.37
90300,Poodle,Companion Dogs,11,84.574,11432.41,7.4,44.0,Large,3.6,0.13
90300,Irish Wolfhound,Hound Dogs,10,84.574,11432.41,7.4,44.0,Very Large,2.4,0.12
90300,Goberian,Mixed Breed Dogs,4083,84.574,11432.41,7.4,44.0,Very Large,2.6,48.28
90300,Pharaoh Hound,Hound Dogs,6,84.574,11432.41,7.4,44.0,Very Large,3.2,0.07
90300,Weimaraner,Sporting Dogs,17,84.574,11432.41,7.4,44.0,Very Large,2.4,0.2
90300,Deutscher Wachtelhund,Sporting Dogs,12,84.574,11432.41,7.4,44.0,Very Large,2.8,0.14
90300,Corgi Inu,Mixed Breed Dogs,8,84.574,11432.41,7.4,44.0,Medium,3.4,0.09
90300,Welsh Springer Spaniel,Sporting Dogs,11,84.574,11432.41,7.4,44.0,Very Large,3.6,0.13
90300,Welsh Terrier,Terrier Dogs,14,84.574,11432.41,7.4,44.0,Medium,2.6,0.17
90300,West Highland White Terrier,Terrier Dogs,158,84.574,11432.41,7.4,44.0,Medium,3.6,1.87
90300,Whippet,Hound Dogs,57,84.574,11432.41,7.4,44.0,Large,3.2,0.67
90300,Greyhound,Hound Dogs,4,84.574,11432.41,7.4,44.0,Very Large,2.6,0.05
90300,Finnish Spitz,Sporting Dogs,1,84.574,11432.41,7.4,44.0,Large,3.0,0.01
90300,Beaglier,Mixed Breed Dogs,2,84.574,11432.41,7.4,44.0,Medium,3.2,0.02
90300,Yorkshire Terrier,Companion Dogs,283,84.574,11432.41,7.4,44.0,Very Small,3.6,3.35
90300,German Pinscher,Working Dogs,197,84.574,11432.41,7.4,44.0,Large,3.2,2.33
90300,Pudelpointer,Working Dogs,45,84.574,11432.41,7.4,44.0,Very Large,2.2,0.53
90300,Giant Schnauzer,Working Dogs,35,84.574,11432.41,7.4,44.0,Very Large,2.4,0.41
90300,German Spitz,Companion Dogs,67,84.574,11432.41,7.4,44.0,Large,3.0,0.79
90300,Doberman Pinscher,Working Dogs,24,84.574,11432.41,7.4,44.0,Very Large,2.8,0.28
90400,Afghan Hound,Hound Dogs,2,30.724,17307.27,1.78,44.4,Very Large,4.0,0.07
90400,Airedale Terrier,Terrier Dogs,6,30.724,17307.27,1.78,44.4,Very Large,2.2,0.2
90400,American Foxhound,Hound Dogs,4,30.724,17307.27,1.78,44.4,Very Large,2.0,0.13
90400,American Pit Bull Terrier,Terrier Dogs,19,30.724,17307.27,1.78,44.4,Very Large,2.4,0.62
90400,American Staffordshire Terrier,Terrier Dogs,59,30.724,17307.27,1.78,44.4,Very Large,2.2,1.92
90400,Australian Cattle Dog,Herding Dogs,6,30.724,17307.27,1.78,44.4,Large,2.8,0.2
90400,Australian Kelpie,Herding Dogs,6,30.724,17307.27,1.78,44.4,Large,2.6,0.2
90400,Australian Shepherd,Herding Dogs,13,30.724,17307.27,1.78,44.4,Very Large,2.8,0.42
90400,Beagle,Hound Dogs,77,30.724,17307.27,1.78,44.4,Medium,2.8,2.51
90400,Belgian Sheepdog,Herding Dogs,12,30.724,17307.27,1.78,44.4,Very Large,3.6,0.39
90400,Berger Picard,Herding Dogs,4,30.724,17307.27,1.78,44.4,Very Large,3.8,0.13
90400,Appenzeller Sennenhunde,Herding Dogs,8,30.724,17307.27,1.78,44.4,Very Large,2.6,0.26
90400,Harrier,Hound Dogs,5,30.724,17307.27,1.78,44.4,Very Large,2.4,0.16
90400,Bichon Frise,Companion Dogs,10,30.724,17307.27,1.78,44.4,Small,3.8,0.33
90400,Biewer Terrier,Terrier Dogs,1,30.724,17307.27,1.78,44.4,Very Small,3.2,0.03
90400,Boerboel,Working Dogs,2,30.724,17307.27,1.78,44.4,Very Large,2.0,0.07
90400,Bolognese,Companion Dogs,20,30.724,17307.27,1.78,44.4,Small,3.4,0.65
90400,Borador,Hybrid Dogs,3,30.724,17307.27,1.78,44.4,Very Large,2.6,0.1
90400,Border Collie,Herding Dogs,40,30.724,17307.27,1.78,44.4,Large,2.8,1.3
90400,Boxer,Working Dogs,6,30.724,17307.27,1.78,44.4,Very Large,2.8,0.2
90400,Greyhound,Hound Dogs,7,30.724,17307.27,1.78,44.4,Very Large,2.6,0.23
90400,Briard,Herding Dogs,5,30.724,17307.27,1.78,44.4,Very Large,3.4,0.16
90400,Bulldog,Companion Dogs,13,30.724,17307.27,1.78,44.4,Very Large,3.4,0.42
90400,Bull Terrier,Terrier Dogs,17,30.724,17307.27,1.78,44.4,Very Large,3.0,0.55
90400,Cairn Terrier,Terrier Dogs,8,30.724,17307.27,1.78,44.4,Medium,3.4,0.26
90400,Cane Corso,Working Dogs,4,30.724,17307.27,1.78,44.4,Very Large,1.8,0.13
90400,Coton de Tulear,Companion Dogs,5,30.724,17307.27,1.78,44.4,Small,3.6,0.16
90400,Cavalier King Charles Spaniel,Companion Dogs,35,30.724,17307.27,1.78,44.4,Medium,3.8,1.14
90400,Chihuahua,Companion Dogs,111,30.724,17307.27,1.78,44.4,Very Small,3.2,3.61
90400,Chihuahua,Companion Dogs,45,30.724,17307.27,1.78,44.4,Very Small,3.2,1.46
90400,Chinese Crested,Companion Dogs,12,30.724,17307.27,1.78,44.4,Medium,3.0,0.39
90400,Chinese Crested,Companion Dogs,6,30.724,17307.27,1.78,44.4,Medium,3.0,0.2
90400,Chow Chow,Working Dogs,1,30.724,17307.27,1.78,44.4,Very Large,3.4,0.03
90400,Cocker Spaniel,Sporting Dogs,22,30.724,17307.27,1.78,44.4,Large,3.6,0.72
90400,Cockapoo,Hybrid Dogs,4,30.724,17307.27,1.78,44.4,Medium,4.0,0.13
90400,Collie,Herding Dogs,21,30.724,17307.27,1.78,44.4,Very Large,3.6,0.68
90400,Coton de Tulear,Companion Dogs,2,30.724,17307.27,1.78,44.4,Small,3.6,0.07
90400,Dachshund,Hound Dogs,122,30.724,17307.27,1.78,44.4,Medium,3.4,3.97
90400,Dalmatian,Companion Dogs,19,30.724,17307.27,1.78,44.4,Very Large,3.0,0.62
90400,German Shepherd Dog,Herding Dogs,2,30.724,17307.27,1.78,44.4,Very Large,3.2,0.07
90400,Rat Terrier,Terrier Dogs,1,30.724,17307.27,1.78,44.4,Medium,3.2,0.03
90400,German Pinscher,Working Dogs,14,30.724,17307.27,1.78,44.4,Large,3.2,0.46
